full_text,Misoginy
"Feliz Navidad para todos, menos para las feminazis, para ellas Feliz Navimom.",0
"  Las veces que me de la gana...ni una mas, ni una menos! Esta claro? De que libro copiaste el texto descrito? (Pero me despido y eres necia, sigues sigues, y a mi que me encanta atender burras feminazis) ",0
"Las feminazis se crean un problema y se lo solucionan. Es decir, hago que te sientas indefensa en la sociedad y después te digo cómo te protejo del machismo opresor 

Aquí haciendo drama, la ridícula eres TU! ",0
" Has hecho una revuelta de feminazis y gente ignorante en tus comentarios eh.
Ya me has ganao mi corazón *_*",0
"#19DElParoSigue Ayer cambié opiniones con una feminista, porque le dije que muchas eran femiNAZIS. Me dijo: “¿de dónde saca usted que los Nazis eran socialistas?”. Mi respuesta fue: “del nombre Partido «NacionalSOCIALISTA» Obrero Alemán”. Fue extraño cuando me dejó hablando solo.",0
"   Esta  es la cavernícola que hablaba de la “niñez trans” y como hay que promoverla?? No me sorprende q apoye tal estupidez. Presidente es el ENTE q PRESIDE ignorantes, no es un sustantivo masculino feminazis atrasa pueblos",0
  Pendejadas fantasiosas fueron las que respondí. ¿No te gustó? LÁSTIMA! Bloquéame tú si quieres. Yo soy tolerante en la discusión (algo cuyo significado desconocen) HASTA con feminazis. Lo puedo ser contigo también.✌🏻,0
      Las FEMINAZIS CLAUDIA ROXANA MARTÍNEZ Y LA DELINCUENTE VIGO RESPONSABLES DEL SECUESTRO Y TORTURA DE ESTE CIUDADANO ARGENTINO.,0
 Alerta de trolas feminazis para defender a las maniaticas descerebradas y los narco terrormapuchistas..,0
"¡¿Por qué tienen que 'mariquitizar' todo?! 🤦🏽‍♂️ Dejen al hermoso Yoda como está. No soy fan de Star Wars, pero basta de que todo sea LGBTQ. Temo que algún día la comunidad se vuelva loca como las feminazis. 😭 ",0
"  Se cocinan en su propio caldo.
Y esta vez, por más relato que quieran hacer, está su libro y hay películas de la época que demuestran su línea de pensamiento.
¡Feminazis! ¡¡CHÚPENLA!!",0
 Feminazis y asambleístas ecuatorianos,0
"No comprendo el argumento feminazi para odiar los hombres; las violarían chiquitas?, no les hicieron bueno?,..no se, pero sí que tratando de hacer lo que hacen los hombres, terminan en una degradación humana que dan lástima.",0
X favor amigas #feminazis nunca nos dejen de alegrar ,0
Feminazi ve a una mujer con su bebe en la mano y le gritan a la mama que alli nace un violador jaajajjajaja,0
"Feminazis defendiendo a Jimena Barón, es una pervertida, además ella vive sexualizandose constantemente, su Instagram parece el perfil de una prostituta",0
  agárrate que viene el ataque feminazi!,0
"No veo a progres feminazis luchando en contra del patriarcado del reggaeton. Ah pero sí en contra de de la Iglesia.

Doble discurso. Mínimo ""perrean"" en las discos con su Bad Bunny 🐰 ",0
Respuesta ante tanta feminazi #FelizViernesATodos ¡¡¡ ,0
"Este año no hay que quemar viejos si no la ridiculez de las feminazis, ofenderse porque le dicen preciosa y un poco de cojudos haciendo drama por esto, ridículos....",0
   Es en serio? Por un ‘preciosa’ arman tanto relajo? No se dan cuenta q apoyar eso es darles más gasolina a estas #feminazis disfrasadas de feministas? No joda! Una cosa es decir ‘preciosa’ y otra muy distinta faltar el respeto o decir una grosería! Basta ya de quejarse x todo!,0
 ─yo banco a las mujeres femeninas no a las feminazis ,0
YO .. cuando le lanzo un twit sarcástico a las feminazis.. y los panas twiteros tratando de defenderme ,0
Una cosa es ayudar a víctimas reales de violencia y otra ser feminazi o loca #Quedoclaro?,0
"Como dejar a una feminazi sin palabras con una simple pregunta  en 3, 2,  1 ",0
" KJakkajajakajjas..xD..este JJ..verga man..ya con tu post has hecho que 5 FEMINAZIS VOMITEN verde..:""v..y se le quiten 10 años de vida..O__o...es más? Hiciste que la GNAZZO de volverá pelinegra..:v
.😂🤣🤣",0
"                              Sospecho q algunas feminazis han creado falsos perfiles masculinos con el título más falso aún de ""doctor"".",0
"  Muy de acuerdo. Y a las #Feminazis que nos acusan a todos los hombres de violadores, cuando no lo somos, qué ?",0
Su voz es como de una cuaima ligado con feminazi ,0
" La oportunidad perfecta para las #Feministas #Feminazis #aborteras ya son feas torpes y verdes, no se tienen q aprender ningún guion simplemente actuar como siempre",0
"   No es descontento

MAS, feminazis, CC, P7 han decidido desprestigiar a la Presidente.

Están buscándole por todos lados.",0
Tuve que borrar el comentario por que la Marabunta de feminazis haciéndose la víctima era increible.,0
" ...Vice-presidentA, no...Vice-presidentE...dentro de poco las feminazis empezarán con cantantA por cantantE...sobrevivientA por sobrevivientE...si son niñas las cantantAs y las sobrevi ientAs, claro está...",0
Y en mi “ciudad” hacen piñatas de “feminazis” ⚠️ ,0
Que dicen las feminazis? No que toda mujer es buena y todo hombre es malo? Cc    ,0
"A propósito que dirán de esto las feminazis chavistas y la Fiscalía de Violencia de Género, la Sala Penal que se avoca cuando quiere, de oficio x estos delitos!!! ",0
  Jajajaja estas feminazis dan risa.,0
No ví a nadie del colectivo feminazi repudiando la visita del ex 10 a la rosada,0
Este es el negocio atrás del aborto (? Las malditas aborteras venden a los bbs muertos a empresas. Feminazis horribles!!😭😭😭😭💪✊ ,0
Para los ignorantos e ignorantas para los rojos y feminazis con cariño aprendan ...  ,0
"mejor de la fecha? Sale a flote la doble moral y vara de todos los zurdos y progres de mierda. Los zurdos piden regalos y algo que otro lo hace, hasta se bañan algunos. Algunos aborteros festejan un nacimiento. Las feminazis y aliades anti patriarcado piden regalos a papá. Etc.",0
"Y así un #Funkaholic hace su acto benéfico del día...
Salva a una #feminazi de ser arrollada!!! 😅😂😅😂
""Y la culpa no fue mía, ni donde te parabas malparida..."" Jajajajaja
.
.
.
#Meme #Funkaholic #funkychallenge… ",0
 Esa feminazi de la Buendía es un aborto de la cordura,0
  Fui a colegio de mujeres. Con esa experiencia puedo asegurar q la sororidad no existe. Es un invento feminazi.,0
"   Bueno amiga, todo el mundo dice eso a todos! Pero si lo dice una feminista de la actualidad (feminazi) me inmuta!",0
"    Ay déjala nena, Es caso perdido pelear contra esas féminazis jajajaj tú sigue recibiendo flores y que ella siga amargada!",0
" O sea, que como personas INTELIGENTES debemos dejar que vengan 4 estupidas sin personalidad a dañar un espacio para que sean ""escuchadas""? No mijock! de verdad que asco la gente como tu y como las feminazis! si levante arena bueno... no me interesa! razona.",0
"  Mientras tengan a las ratas del MRS, no tendran nada de credibiidad. Menos con las aborteras de las feminazis",0
Que bueno que su mamá jugó con muñecas y no era féminazi! ,0
"ME CUENTAN QUE UN GRUPO DE LESBIANAS Y FEMINAZIS ESTÁN EN DESACUERDO CON QUE ESTE ENTE NEGOCIE EN LAS REFORMAS,PUESTO QUE LAS SIGLAS DEMUESTRAN UN CLARO INDICIO DEL PATRIARCADO.porque se pronuncia(PENE UD.) ",0
 No veo ninguna feminazi de esas que no se las come ni el óxido ofendida por esto,0
"una pregunta seria 
que se le puede regalar una feminazi que no se ofenda?",0
" Me encanta esos ojos. 😍 

              Sorry feminazis !!",0
  Acosoooo!   denunciala y has reuniones sobre acoso de las feminazis,0
 Que es niñes? Ni hablo idioma feminazi,0
"   Exclamó la princesa, típico lenguaje de una petrista feminazi, como no tienen argumentos recurren a la vulgaridad, que triste que una mujer se exprese así",0
" Así o más claro así se le habla a los vientres secos,resentidas sociales,que quieren llamar la atención con sus estupidas  imbecilidad factor que domina  el mundo de las feminazis.",0
  Y vasectomias por qué o si no las feminazis van a atacar a  bajo el título  de esclava del patriarcado,0
Hoy las feminazi ,0
  Hay que volver al siglo XVII las brujas se han vuelto feminazis,0
  Si los piropos son respetuosos y bonitos bienvenidos sean. Halagar la belleza no debería ser un crimen ni una falta de respeto ni una agresión.  Cosas enfermas de las feminazis que todo lo que hacen los hombres les parece malo.,0
"Hasta ahorita no escucho el dichoso ""himno feminazi"", al parecer es muy pegajoso y el hit del verano... No, no quiero escucharlo.",0
"   Feminicidio,palabra que adecuaron,para desviar el verdadero razonamiento de lo que verdaderamente e un homicidio,algo que el seudosocialismo y sus feminazis,le sacan provecho",0
" A todos los COMUNISTAS, SOCIALISTAS, FÉMINISTAS Y FÉMINAZIS, los invito muy cordialmente a que se vayan a vivir a Venezuela un mes, si resisten al comunismo (sin IPhone, sin cine, sin agua, sin luz, sin Nike, sin Adidas, sin Samsung, sin Wifi sin Netflix) los respeto!",0
"Las feminazis buscan derrotar al ""patriarcado"", una ideología que según ellas las cosifica, manifestándose en pelotas cada vez que pueden. ",0
"Así se le trata no solo a las #feminazis argentinas sino a los periodistas #progres de corte amarillescos, y así debería de hacerse en España hacia estas desgracias que dicen llamarse mujeres y no sabemos que son porque no tienen sexo definido.
",0
Mil veces desgraciadas las Feminazis locales y el comecaliente de Chichobelo. Ellos deberían ocupar el lugar de esa pobre criatura. ,0
" Prensa PROGRE llena de LGTB y Feminazis que condenan sin verificar ni escuchar a la otra parte, y no se disculpan.",0
Volvemos a lo mismo... los seres humanos nos matamos... sin género... #Feminazis #shhh #preciosa ,0
" Lo del primer mundo les sirve a las #feminazis cuando las beneficia, pero cuando no tiran el rabo al monte.. 
Carecen de moral y ética por eso su tiempo al aire esta contado!...

",0
 Las feminazis te van a acabar 🤣🤣🤣,0
" El fanatismo en esas personas es mas fuerte que el sentido común, no me cansare de repetiré que esas féminazis no representan a las mujeres y menos utilizando este día para justificar ese estúpido fanatismo que es mas toxico que el coronavirus.",0
Uno de los requisitos para ser feminazi es ser feisisimaaaa jajaja,0
"   Debería decir que lo violaron para que le hagan caso,así es el  la mujer,feminazi solo figuretear cuando se trata de género y así aprovechar en favorecer al lobby feminazi",0
"Cuidado, NO ES LO MISMO:

Progreso👍que Progresismo👎

Mujer👍que Feminazi👎

Indio👍que Indigenista👎

Pueblo👍que Populismo👎

Cuidar el Medio Ambiente👍que Ambientalismo👎

Cuidar a los Animales👍que Veganismo👎

#SoyProVida",0
" Estas feminazis están locas, cada vez se vuelven más fastidiosas con esos comentarios mediocres y llenos de odio, no se darán cuenta que hacen el ridículo, ridícula que me dirás por esta foto? ",0
"#OLISBITÁCORA --&gt; CUANDO LES CONVIENE HABLAN DE QUE SON UNA COMUNIDAD.....
CUANDO LES CONVIENE HABLAN DE QUE REPRESENTAN A #ECUADOR .

DECIDETE  !

p.s.: ahora las #feminazis te van a perseguir.

#GUAYAQUIL #QUITO  #CONAIE ",0
" Lo único que se es que por mas que debatas con alguna feminazi loca le vas a callar la boca, porque incluso a mi que soy un chico de 14 años ya le tiene hasta las pelotas este tema y sus putas marchas de mierda dañando la ciudad etc, porque realmente lo que hacen es eso",0
"Pero no al odio a la mujer, no al acoso... sepan que lo que le están haciendo al niño y a su papá también es acoso.
¿Feministas? ¡FEMINAZIS! ",0
" Jajajaja 
Es que siempre se debe tener en cuenta el contexto de la situación!!
Pero noooo ellas nooo, por algo les dicen feminazis!!! ",0
"Bravo mima, felicidades por no hacer ni mierda más que pelear por las feminazis",0
           El cuartel de las feas ....FEMINAZIS,0
 Otra feminazi ardida..  no hay más explicacion,0
"Carajo! 
Por fin leo a una dama opinar coherentemente del tema.
Hay cada pro- feminazi que es enfermizo hasta leerlas..
Bien Mariela, completamente de acuerdo contigo.
El desenlace sólo PES compete a los protagonistas en el ámbito estrictamente familiar.
Un abrazo. ",0
"    “Feminazi” juego de palabras que significa:

-Última ola del feminismo con características de intolerancia, victimización, violencia, insultos, etc

Caes perfecta con tu forma de expresarte 😄",0
"Y las progres y feminazis no dirán, “y ¿por qué tiene que ser niño Jesús? ¿Acaso no puede ser la niña Jesusina?",0
" Estoy totalmente de acuerdo Camila, ambos trajeron al mundo una mujer o un hombre por eso no entiendo porque las feminazis no hablan de matar al violador en vez de matar a la pobre criatura que al igual que la mujer es inocente y paga por un enfermó mental. ",0
Ahora entiendo el problema de las Feminazis ...a sido querer ser hombres ...CARAJO!!! ,0
Dan miedo las #Feminazis,0
 Ya nadie cree en políticos en Venezuela. Las feminazis están mejor organizadas que la oposición. Se viene una tercera vía no muy prometedores intelectualmente pero si de armas tomar.,0
" En estos días de las imposiciones de la ideología de genero y las feminazis, es difícil ver esto. Te felicito, espero que cumplas tu sueño 😉",0
" Parece el discurso moral de las feminazis q salen a la calle a exigir 'igualdad' y respeto xlas mujeres, sin embargo, se ha visto en marchas q no son para nada pacíficas con las personas (agreden verbal y físicamente a todo aquel que no esté de acuerdo con su ideología absurda).",0
Locas feminazis seguidoras de la venenosa de la Lorena Peña ,0
"Así como vamos con las feministas y feminazis, la película ""Un macho en el planeta de las mujeres"" del caballo Rojas pareciera más bien una profecía.
Es que escuchandolas, nos odian y no nos necesitan, linda la igualdad.
... ya llévame Diosito.",0
